"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	Births	Average Age of Mother	Average LMP Gestational Age
	"Colorado"	"08"	"2014"	"2014"	"June"	"6"	5441	29.04	38.61
	"Colorado"	"08"	"2014"	"2014"	"July"	"7"	5940	28.96	38.81
	"Colorado"	"08"	"2014"	"2014"	"August"	"8"	5889	28.85	38.75
	"Colorado"	"08"	"2014"	"2014"	"September"	"9"	5668	28.70	38.79
	"Colorado"	"08"	"2014"	"2014"	"October"	"10"	5549	28.97	38.79
	"Colorado"	"08"	"2014"	"2014"	"November"	"11"	5116	28.88	38.68
	"Colorado"	"08"	"2014"	"2014"	"December"	"12"	5432	28.76	38.69
"Total"	"Colorado"	"08"	"2014"	"2014"			65830	28.88	38.73
	"Colorado"	"08"	"2015"	"2015"	"January"	"1"	5303	28.90	38.64
	"Colorado"	"08"	"2015"	"2015"	"February"	"2"	4866	28.88	38.71
	"Colorado"	"08"	"2015"	"2015"	"March"	"3"	5685	29.01	38.69
	"Colorado"	"08"	"2015"	"2015"	"April"	"4"	5682	29.03	38.67
	"Colorado"	"08"	"2015"	"2015"	"May"	"5"	5478	29.10	38.73
	"Colorado"	"08"	"2015"	"2015"	"June"	"6"	5743	29.10	38.65
	"Colorado"	"08"	"2015"	"2015"	"July"	"7"	5929	29.03	38.70
	"Colorado"	"08"	"2015"	"2015"	"August"	"8"	5884	28.96	38.73
	"Colorado"	"08"	"2015"	"2015"	"September"	"9"	5645	29.10	38.78
	"Colorado"	"08"	"2015"	"2015"	"October"	"10"	5614	29.04	38.78
	"Colorado"	"08"	"2015"	"2015"	"November"	"11"	5143	29.12	38.73
	"Colorado"	"08"	"2015"	"2015"	"December"	"12"	5609	29.09	38.66
"Total"	"Colorado"	"08"	"2015"	"2015"			66581	29.03	38.70
	"Colorado"	"08"	"2016"	"2016"	"January"	"1"	5336	29.09	38.59
	"Colorado"	"08"	"2016"	"2016"	"February"	"2"	4979	29.22	38.69
	"Colorado"	"08"	"2016"	"2016"	"March"	"3"	5559	29.18	38.71
	"Colorado"	"08"	"2016"	"2016"	"April"	"4"	5464	29.14	38.68
	"Colorado"	"08"	"2016"	"2016"	"May"	"5"	5678	29.30	38.78
	"Colorado"	"08"	"2016"	"2016"	"June"	"6"	5744	29.28	38.69
	"Colorado"	"08"	"2016"	"2016"	"July"	"7"	5813	29.25	38.71
	"Colorado"	"08"	"2016"	"2016"	"August"	"8"	6047	29.21	38.78
	"Colorado"	"08"	"2016"	"2016"	"September"	"9"	5878	29.22	38.75
	"Colorado"	"08"	"2016"	"2016"	"October"	"10"	5524	29.41	38.77
	"Colorado"	"08"	"2016"	"2016"	"November"	"11"	5336	29.29	38.70
	"Colorado"	"08"	"2016"	"2016"	"December"	"12"	5255	29.16	38.69
"Total"	"Colorado"	"08"	"2016"	"2016"			66613	29.23	38.71
	"Colorado"	"08"	"2017"	"2017"	"January"	"1"	4990	29.22	38.59
	"Colorado"	"08"	"2017"	"2017"	"February"	"2"	4623	29.19	38.61
	"Colorado"	"08"	"2017"	"2017"	"March"	"3"	5464	29.45	38.65
	"Colorado"	"08"	"2017"	"2017"	"April"	"4"	5159	29.36	38.72
	"Colorado"	"08"	"2017"	"2017"	"May"	"5"	5526	29.45	38.72
	"Colorado"	"08"	"2017"	"2017"	"June"	"6"	5705	29.47	38.62
	"Colorado"	"08"	"2017"	"2017"	"July"	"7"	5596	29.35	38.73
	"Colorado"	"08"	"2017"	"2017"	"August"	"8"	5812	29.34	38.70
	"Colorado"	"08"	"2017"	"2017"	"September"	"9"	5609	29.39	38.70
	"Colorado"	"08"	"2017"	"2017"	"October"	"10"	5506	29.35	38.69
	"Colorado"	"08"	"2017"	"2017"	"November"	"11"	5099	29.42	38.73
	"Colorado"	"08"	"2017"	"2017"	"December"	"12"	5293	29.37	38.59
"Total"	"Colorado"	"08"	"2017"	"2017"			64382	29.37	38.67
"Total"	"Colorado"	"08"					328413	29.04	38.71
	"Connecticut"	"09"	"2013"	"2013"	"January"	"1"	2982	29.67	38.75
	"Connecticut"	"09"	"2013"	"2013"	"February"	"2"	2675	29.25	38.71
	"Connecticut"	"09"	"2013"	"2013"	"March"	"3"	2890	29.51	38.72
	"Connecticut"	"09"	"2013"	"2013"	"April"	"4"	2918	29.88	38.79
	"Connecticut"	"09"	"2013"	"2013"	"May"	"5"	3041	29.62	38.78
	"Connecticut"	"09"	"2013"	"2013"	"June"	"6"	3047	29.66	38.69
	"Connecticut"	"09"	"2013"	"2013"	"July"	"7"	3262	29.76	38.73
	"Connecticut"	"09"	"2013"	"2013"	"August"	"8"	3256	29.79	38.83
	"Connecticut"	"09"	"2013"	"2013"	"September"	"9"	3024	29.40	38.78
	"Connecticut"	"09"	"2013"	"2013"	"October"	"10"	3172	29.93	38.81
	"Connecticut"	"09"	"2013"	"2013"	"November"	"11"	2831	29.79	38.81
	"Connecticut"	"09"	"2013"	"2013"	"December"	"12"	2987	29.65	38.83
"Total"	"Connecticut"	"09"	"2013"	"2013"			36085	29.67	38.77
	"Connecticut"	"09"	"2014"	"2014"	"January"	"1"	2873	29.43	38.77
	"Connecticut"	"09"	"2014"	"2014"	"February"	"2"	2608	29.66	38.75
	"Connecticut"	"09"	"2014"	"2014"	"March"	"3"	2987	29.81	38.79
	"Connecticut"	"09"	"2014"	"2014"	"April"	"4"	2931	29.98	38.84
	"Connecticut"	"09"	"2014"	"2014"	"May"	"5"	3154	29.77	38.75
	"Connecticut"	"09"	"2014"	"2014"	"June"	"6"	3070	30.05	38.79
	"Connecticut"	"09"	"2014"	"2014"	"July"	"7"	3319	29.88	38.82
	"Connecticut"	"09"	"2014"	"2014"	"August"	"8"	3206	29.81	38.86
	"Connecticut"	"09"	"2014"	"2014"	"September"	"9"	3195	29.91	38.91
	"Connecticut"	"09"	"2014"	"2014"	"October"	"10"	3082	29.96	38.83
	"Connecticut"	"09"	"2014"	"2014"	"November"	"11"	2882	29.94	38.74
	"Connecticut"	"09"	"2014"	"2014"	"December"	"12"	2978	29.83	38.86
"Total"	"Connecticut"	"09"	"2014"	"2014"			36285	29.84	38.81
	"Connecticut"	"09"	"2015"	"2015"	"January"	"1"	2907	29.84	38.67
	"Connecticut"	"09"	"2015"	"2015"	"February"	"2"	2632	29.80	38.78
	"Connecticut"	"09"	"2015"	"2015"	"March"	"3"	3028	29.83	38.80
	"Connecticut"	"09"	"2015"	"2015"	"April"	"4"	2943	30.00	38.78
	"Connecticut"	"09"	"2015"	"2015"	"May"	"5"	3144	30.09	38.86
	"Connecticut"	"09"	"2015"	"2015"	"June"	"6"	3002	30.23	38.78
	"Connecticut"	"09"	"2015"	"2015"	"July"	"7"	3134	30.06	38.78
	"Connecticut"	"09"	"2015"	"2015"	"August"	"8"	3179	30.16	38.84
	"Connecticut"	"09"	"2015"	"2015"	"September"	"9"	3176	30.00	38.88
	"Connecticut"	"09"	"2015"	"2015"	"October"	"10"	2939	30.10	38.75
	"Connecticut"	"09"	"2015"	"2015"	"November"	"11"	2792	29.96	38.72
	"Connecticut"	"09"	"2015"	"2015"	"December"	"12"	2870	30.15	38.72
"Total"	"Connecticut"	"09"	"2015"	"2015"			35746	30.02	38.78
	"Connecticut"	"09"	"2016"	"2016"	"January"	"1"	2830	29.92	38.53
	"Connecticut"	"09"	"2016"	"2016"	"February"	"2"	2695	30.11	38.66
	"Connecticut"	"09"	"2016"	"2016"	"March"	"3"	2987	30.37	38.68
	"Connecticut"	"09"	"2016"	"2016"	"April"	"4"	3065	30.26	38.77
	"Connecticut"	"09"	"2016"	"2016"	"May"	"5"	3141	30.41	38.76
	"Connecticut"	"09"	"2016"	"2016"	"June"	"6"	3098	30.33	38.80
	"Connecticut"	"09"	"2016"	"2016"	"July"	"7"	3163	30.34	38.79
	"Connecticut"	"09"	"2016"	"2016"	"August"	"8"	3252	30.17	38.75
	"Connecticut"	"09"	"2016"	"2016"	"September"	"9"	3110	30.20	38.83
	"Connecticut"	"09"	"2016"	"2016"	"October"	"10"	2942	30.52	38.75
	"Connecticut"	"09"	"2016"	"2016"	"November"	"11"	2777	30.19	38.77
	"Connecticut"	"09"	"2016"	"2016"	"December"	"12"	2955	30.21	38.66
"Total"	"Connecticut"	"09"	"2016"	"2016"			36015	30.25	38.73
	"Connecticut"	"09"	"2017"	"2017"	"January"	"1"	2782	30.11	38.56
	"Connecticut"	"09"	"2017"	"2017"	"February"	"2"	2568	30.20	38.76
	"Connecticut"	"09"	"2017"	"2017"	"March"	"3"	2982	30.36	38.72
	"Connecticut"	"09"	"2017"	"2017"	"April"	"4"	2902	30.40	38.79
	"Connecticut"	"09"	"2017"	"2017"	"May"	"5"	3043	30.37	38.74
	"Connecticut"	"09"	"2017"	"2017"	"June"	"6"	3013	30.36	38.68
	"Connecticut"	"09"	"2017"	"2017"	"July"	"7"	3038	30.43	38.76
	"Connecticut"	"09"	"2017"	"2017"	"August"	"8"	3197	30.49	38.80
	"Connecticut"	"09"	"2017"	"2017"	"September"	"9"	3139	30.25	38.91
	"Connecticut"	"09"	"2017"	"2017"	"October"	"10"	2952	30.56	38.68
	"Connecticut"	"09"	"2017"	"2017"	"November"	"11"	2897	30.41	38.80
	"Connecticut"	"09"	"2017"	"2017"	"December"	"12"	2708	30.44	38.79
"Total"	"Connecticut"	"09"	"2017"	"2017"			35221	30.37	38.75
"Total"	"Connecticut"	"09"					179352	30.03	38.77
	"Delaware"	"10"	"2013"	"2013"	"January"	"1"	880	28.30	38.93
	"Delaware"	"10"	"2013"	"2013"	"February"	"2"	779	27.94	38.75
	"Delaware"	"10"	"2013"	"2013"	"March"	"3"	878	28.07	38.54
	"Delaware"	"10"	"2013"	"2013"	"April"	"4"	844	28.33	38.50
	"Delaware"	"10"	"2013"	"2013"	"May"	"5"	980	28.21	38.50
	"Delaware"	"10"	"2013"	"2013"	"June"	"6"	906	28.31	38.77
	"Delaware"	"10"	"2013"	"2013"	"July"	"7"	975	28.14	38.67
	"Delaware"	"10"	"2013"	"2013"	"August"	"8"	990	28.23	38.72
	"Delaware"	"10"	"2013"	"2013"	"September"	"9"	891	28.32	38.75
	"Delaware"	"10"	"2013"	"2013"	"October"	"10"	936	28.11	38.59
	"Delaware"	"10"	"2013"	"2013"	"November"	"11"	861	27.92	38.68
	"Delaware"	"10"	"2013"	"2013"	"December"	"12"	911	27.80	38.69
"Total"	"Delaware"	"10"	"2013"	"2013"			10831	28.14	38.67
	"Delaware"	"10"	"2014"	"2014"	"January"	"1"	902	28.42	38.67
	"Delaware"	"10"	"2014"	"2014"	"February"	"2"	829	27.91	38.48
	"Delaware"	"10"	"2014"	"2014"	"March"	"3"	932	28.35	38.49
	"Delaware"	"10"	"2014"	"2014"	"April"	"4"	881	28.77	38.53
	"Delaware"	"10"	"2014"	"2014"	"May"	"5"	957	28.42	38.62
	"Delaware"	"10"	"2014"	"2014"	"June"	"6"	913	28.77	38.48
	"Delaware"	"10"	"2014"	"2014"	"July"	"7"	940	28.64	38.75
	"Delaware"	"10"	"2014"	"2014"	"August"	"8"	975	28.49	38.73
	"Delaware"	"10"	"2014"	"2014"	"September"	"9"	937	28.15	38.54
	"Delaware"	"10"	"2014"	"2014"	"October"	"10"	939	28.47	38.50
	"Delaware"	"10"	"2014"	"2014"	"November"	"11"	840	28.41	38.52
	"Delaware"	"10"	"2014"	"2014"	"December"	"12"	927	28.37	38.76
"Total"	"Delaware"	"10"	"2014"	"2014"			10972	28.43	38.59
	"Delaware"	"10"	"2015"	"2015"	"January"	"1"	935	28.67	38.50
	"Delaware"	"10"	"2015"	"2015"	"February"	"2"	859	28.64	38.54
	"Delaware"	"10"	"2015"	"2015"	"March"	"3"	924	28.74	38.41
	"Delaware"	"10"	"2015"	"2015"	"April"	"4"	901	28.65	38.51
	"Delaware"	"10"	"2015"	"2015"	"May"	"5"	951	28.60	38.50
	"Delaware"	"10"	"2015"	"2015"	"June"	"6"	893	28.68	38.52
	"Delaware"	"10"	"2015"	"2015"	"July"	"7"	1016	28.65	38.45
	"Delaware"	"10"	"2015"	"2015"	"August"	"8"	993	28.52	38.41
	"Delaware"	"10"	"2015"	"2015"	"September"	"9"	993	28.68	38.62
	"Delaware"	"10"	"2015"	"2015"	"October"	"10"	919	28.44	38.53
	"Delaware"	"10"	"2015"	"2015"	"November"	"11"	869	28.88	38.66
	"Delaware"	"10"	"2015"	"2015"	"December"	"12"	913	28.85	38.43
"Total"	"Delaware"	"10"	"2015"	"2015"			11166	28.67	38.50
	"Delaware"	"10"	"2016"	"2016"	"January"	"1"	862	28.33	38.41
	"Delaware"	"10"	"2016"	"2016"	"February"	"2"	861	28.57	38.63
	"Delaware"	"10"	"2016"	"2016"	"March"	"3"	997	28.64	38.46
	"Delaware"	"10"	"2016"	"2016"	"April"	"4"	887	28.84	38.41
	"Delaware"	"10"	"2016"	"2016"	"May"	"5"	933	28.96	38.39
	"Delaware"	"10"	"2016"	"2016"	"June"	"6"	973	28.87	38.37
	"Delaware"	"10"	"2016"	"2016"	"July"	"7"	945	28.97	38.58
	"Delaware"	"10"	"2016"	"2016"	"August"	"8"	940	28.58	38.71
	"Delaware"	"10"	"2016"	"2016"	"September"	"9"	959	28.86	38.66
	"Delaware"	"10"	"2016"	"2016"	"October"	"10"	907	28.84	38.55
	"Delaware"	"10"	"2016"	"2016"	"November"	"11"	888	28.46	38.58
	"Delaware"	"10"	"2016"	"2016"	"December"	"12"	840	28.54	38.64
"Total"	"Delaware"	"10"	"2016"	"2016"			10992	28.71	38.53
	"Delaware"	"10"	"2017"	"2017"	"January"	"1"	877	28.40	38.42
	"Delaware"	"10"	"2017"	"2017"	"February"	"2"	807	28.63	38.57
	"Delaware"	"10"	"2017"	"2017"	"March"	"3"	921	28.81	38.57
	"Delaware"	"10"	"2017"	"2017"	"April"	"4"	853	28.82	38.57
	"Delaware"	"10"	"2017"	"2017"	"May"	"5"	936	28.80	38.56
	"Delaware"	"10"	"2017"	"2017"	"June"	"6"	958	29.04	38.47
	"Delaware"	"10"	"2017"	"2017"	"July"	"7"	942	28.85	38.58
	"Delaware"	"10"	"2017"	"2017"	"August"	"8"	948	28.80	38.84
	"Delaware"	"10"	"2017"	"2017"	"September"	"9"	928	29.06	38.61
	"Delaware"	"10"	"2017"	"2017"	"October"	"10"	974	28.76	38.59
	"Delaware"	"10"	"2017"	"2017"	"November"	"11"	836	28.96	38.53
	"Delaware"	"10"	"2017"	"2017"	"December"	"12"	875	28.66	38.55
"Total"	"Delaware"	"10"	"2017"	"2017"			10855	28.80	38.57
"Total"	"Delaware"	"10"					54816	28.55	38.57
	"District of Columbia"	"11"	"2013"	"2013"	"January"	"1"	779	29.51	38.83
	"District of Columbia"	"11"	"2013"	"2013"	"February"	"2"	688	29.41	38.79
	"District of Columbia"	"11"	"2013"	"2013"	"March"	"3"	784	29.15	38.68
	"District of Columbia"	"11"	"2013"	"2013"	"April"	"4"	746	29.40	38.60
	"District of Columbia"	"11"	"2013"	"2013"	"May"	"5"	793	29.98	38.39
	"District of Columbia"	"11"	"2013"	"2013"	"June"	"6"	724	29.46	38.75
	"District of Columbia"	"11"	"2013"	"2013"	"July"	"7"	810	29.38	38.40
	"District of Columbia"	"11"	"2013"	"2013"	"August"	"8"	848	29.62	38.54
	"District of Columbia"	"11"	"2013"	"2013"	"September"	"9"	794	29.65	38.58
	"District of Columbia"	"11"	"2013"	"2013"	"October"	"10"	807	29.70	38.58
	"District of Columbia"	"11"	"2013"	"2013"	"November"	"11"	763	29.49	38.72
	"District of Columbia"	"11"	"2013"	"2013"	"December"	"12"	752	29.65	38.68
"Total"	"District of Columbia"	"11"	"2013"	"2013"			9288	29.54	38.62
	"District of Columbia"	"11"	"2014"	"2014"	"January"	"1"	782	29.77	38.60
	"District of Columbia"	"11"	"2014"	"2014"	"February"	"2"	724	30.01	38.87
	"District of Columbia"	"11"	"2014"	"2014"	"March"	"3"	720	29.31	38.38
	"District of Columbia"	"11"	"2014"	"2014"	"April"	"4"	742	29.49	38.60
	"District of Columbia"	"11"	"2014"	"2014"	"May"	"5"	764	29.62	38.80
	"District of Columbia"	"11"	"2014"	"2014"	"June"	"6"	828	29.59	38.69
	"District of Columbia"	"11"	"2014"	"2014"	"July"	"7"	905	29.99	38.60
	"District of Columbia"	"11"	"2014"	"2014"	"August"	"8"	883	30.17	38.57
	"District of Columbia"	"11"	"2014"	"2014"	"September"	"9"	754	29.51	38.68
	"District of Columbia"	"11"	"2014"	"2014"	"October"	"10"	826	29.83	38.68
	"District of Columbia"	"11"	"2014"	"2014"	"November"	"11"	751	29.77	38.65
	"District of Columbia"	"11"	"2014"	"2014"	"December"	"12"	830	29.55	38.78
"Total"	"District of Columbia"	"11"	"2014"	"2014"			9509	29.73	38.66
	"District of Columbia"	"11"	"2015"	"2015"	"January"	"1"	813	29.93	38.50
	"District of Columbia"	"11"	"2015"	"2015"	"February"	"2"	708	30.00	38.67
	"District of Columbia"	"11"	"2015"	"2015"	"March"	"3"	804	29.78	38.69
	"District of Columbia"	"11"	"2015"	"2015"	"April"	"4"	770	30.39	38.61
	"District of Columbia"	"11"	"2015"	"2015"	"May"	"5"	816	29.77	38.72
	"District of Columbia"	"11"	"2015"	"2015"	"June"	"6"	788	30.37	38.63
	"District of Columbia"	"11"	"2015"	"2015"	"July"	"7"	802	29.93	38.78
	"District of Columbia"	"11"	"2015"	"2015"	"August"	"8"	837	29.93	38.75
	"District of Columbia"	"11"	"2015"	"2015"	"September"	"9"	768	29.92	38.58
	"District of Columbia"	"11"	"2015"	"2015"	"October"	"10"	815	30.09	38.44
	"District of Columbia"	"11"	"2015"	"2015"	"November"	"11"	813	30.33	38.50
	"District of Columbia"	"11"	"2015"	"2015"	"December"	"12"	844	29.85	38.70
"Total"	"District of Columbia"	"11"	"2015"	"2015"			9578	30.02	38.63
	"District of Columbia"	"11"	"2016"	"2016"	"January"	"1"	786	30.26	38.71
	"District of Columbia"	"11"	"2016"	"2016"	"February"	"2"	758	30.15	38.75
	"District of Columbia"	"11"	"2016"	"2016"	"March"	"3"	853	30.11	38.64
	"District of Columbia"	"11"	"2016"	"2016"	"April"	"4"	712	30.32	38.60
	"District of Columbia"	"11"	"2016"	"2016"	"May"	"5"	845	30.10	38.53
	"District of Columbia"	"11"	"2016"	"2016"	"June"	"6"	861	30.31	38.56
	"District of Columbia"	"11"	"2016"	"2016"	"July"	"7"	888	30.25	38.70
	"District of Columbia"	"11"	"2016"	"2016"	"August"	"8"	891	30.20	38.64
	"District of Columbia"	"11"	"2016"	"2016"	"September"	"9"	849	30.43	38.59
	"District of Columbia"	"11"	"2016"	"2016"	"October"	"10"	836	30.37	38.64
	"District of Columbia"	"11"	"2016"	"2016"	"November"	"11"	759	30.45	38.52
	"District of Columbia"	"11"	"2016"	"2016"	"December"	"12"	820	30.01	38.59
"Total"	"District of Columbia"	"11"	"2016"	"2016"			9858	30.24	38.62
	"District of Columbia"	"11"	"2017"	"2017"	"January"	"1"	775	30.57	38.47
	"District of Columbia"	"11"	"2017"	"2017"	"February"	"2"	717	30.21	38.49
	"District of Columbia"	"11"	"2017"	"2017"	"March"	"3"	780	30.38	38.64
	"District of Columbia"	"11"	"2017"	"2017"	"April"	"4"	743	30.57	38.55
	"District of Columbia"	"11"	"2017"	"2017"	"May"	"5"	802	30.45	38.46
	"District of Columbia"	"11"	"2017"	"2017"	"June"	"6"	844	30.37	38.53
	"District of Columbia"	"11"	"2017"	"2017"	"July"	"7"	897	30.28	38.41
	"District of Columbia"	"11"	"2017"	"2017"	"August"	"8"	850	30.46	38.52
	"District of Columbia"	"11"	"2017"	"2017"	"September"	"9"	811	30.52	38.45
	"District of Columbia"	"11"	"2017"	"2017"	"October"	"10"	801	30.18	38.47
	"District of Columbia"	"11"	"2017"	"2017"	"November"	"11"	773	30.61	38.50
	"District of Columbia"	"11"	"2017"	"2017"	"December"	"12"	767	30.34	38.37
"Total"	"District of Columbia"	"11"	"2017"	"2017"			9560	30.41	38.49
"Total"	"District of Columbia"	"11"					47793	29.99	38.60
	"Florida"	"12"	"2013"	"2013"	"January"	"1"	18196	28.02	38.53
	"Florida"	"12"	"2013"	"2013"	"February"	"2"	15999	28.06	38.50
	"Florida"	"12"	"2013"	"2013"	"March"	"3"	17170	28.09	38.41
	"Florida"	"12"	"2013"	"2013"	"April"	"4"	16713	28.25	38.49
	"Florida"	"12"	"2013"	"2013"	"May"	"5"	17281	28.28	38.46
	"Florida"	"12"	"2013"	"2013"	"June"	"6"	16684	28.24	38.51
	"Florida"	"12"	"2013"	"2013"	"July"	"7"	18462	28.16	38.47
	"Florida"	"12"	"2013"	"2013"	"August"	"8"	19430	28.13	38.55
	"Florida"	"12"	"2013"	"2013"	"September"	"9"	18653	28.18	38.60
	"Florida"	"12"	"2013"	"2013"	"October"	"10"	19019	28.30	38.55
	"Florida"	"12"	"2013"	"2013"	"November"	"11"	18083	28.25	38.50
	"Florida"	"12"	"2013"	"2013"	"December"	"12"	19717	28.28	38.57
"Total"	"Florida"	"12"	"2013"	"2013"			215407	28.19	38.51
	"Florida"	"12"	"2014"	"2014"	"January"	"1"	18295	28.24	38.57
	"Florida"	"12"	"2014"	"2014"	"February"	"2"	16467	28.33	38.68
	"Florida"	"12"	"2014"	"2014"	"March"	"3"	17780	28.30	38.57
	"Florida"	"12"	"2014"	"2014"	"April"	"4"	17503	28.36	38.57
	"Florida"	"12"	"2014"	"2014"	"May"	"5"	17749	28.50	38.44
	"Florida"	"12"	"2014"	"2014"	"June"	"6"	17171	28.47	38.49
	"Florida"	"12"	"2014"	"2014"	"July"	"7"	18937	28.36	38.61
	"Florida"	"12"	"2014"	"2014"	"August"	"8"	19249	28.30	38.69
	"Florida"	"12"	"2014"	"2014"	"September"	"9"	19243	28.41	38.61
	"Florida"	"12"	"2014"	"2014"	"October"	"10"	19403	28.41	38.47
	"Florida"	"12"	"2014"	"2014"	"November"	"11"	18096	28.33	38.53
	"Florida"	"12"	"2014"	"2014"	"December"	"12"	20098	28.43	38.53
"Total"	"Florida"	"12"	"2014"	"2014"			219991	28.37	38.56
	"Florida"	"12"	"2015"	"2015"	"January"	"1"	18705	28.47	38.52
	"Florida"	"12"	"2015"	"2015"	"February"	"2"	16788	28.49	38.67
	"Florida"	"12"	"2015"	"2015"	"March"	"3"	18267	28.57	38.61
	"Florida"	"12"	"2015"	"2015"	"April"	"4"	17657	28.59	38.65
	"Florida"	"12"	"2015"	"2015"	"May"	"5"	17785	28.64	38.53
	"Florida"	"12"	"2015"	"2015"	"June"	"6"	17505	28.58	38.52
	"Florida"	"12"	"2015"	"2015"	"July"	"7"	19442	28.56	38.59
	"Florida"	"12"	"2015"	"2015"	"August"	"8"	20069	28.53	38.59
	"Florida"	"12"	"2015"	"2015"	"September"	"9"	19856	28.62	38.63
	"Florida"	"12"	"2015"	"2015"	"October"	"10"	19455	28.58	38.53
	"Florida"	"12"	"2015"	"2015"	"November"	"11"	19048	28.55	38.54
	"Florida"	"12"	"2015"	"2015"	"December"	"12"	19692	28.65	38.54
"Total"	"Florida"	"12"	"2015"	"2015"			224269	28.57	38.58
	"Florida"	"12"	"2016"	"2016"	"January"	"1"	18314	28.58	38.56
	"Florida"	"12"	"2016"	"2016"	"February"	"2"	17816	28.68	38.55
	"Florida"	"12"	"2016"	"2016"	"March"	"3"	18549	28.83	38.52
	"Florida"	"12"	"2016"	"2016"	"April"	"4"	17506	28.86	38.60
	"Florida"	"12"	"2016"	"2016"	"May"	"5"	17936	28.80	38.52
	"Florida"	"12"	"2016"	"2016"	"June"	"6"	18348	28.81	38.50
	"Florida"	"12"	"2016"	"2016"	"July"	"7"	19047	28.78	38.52
	"Florida"	"12"	"2016"	"2016"	"August"	"8"	20117	28.77	38.59
	"Florida"	"12"	"2016"	"2016"	"September"	"9"	19655	28.81	38.62
	"Florida"	"12"	"2016"	"2016"	"October"	"10"	19245	28.83	38.54
	"Florida"	"12"	"2016"	"2016"	"November"	"11"	19205	28.81	38.59
	"Florida"	"12"	"2016"	"2016"	"December"	"12"	19284	28.80	38.59
"Total"	"Florida"	"12"	"2016"	"2016"			225022	28.78	38.56
	"Florida"	"12"	"2017"	"2017"	"January"	"1"	18571	28.80	38.59
	"Florida"	"12"	"2017"	"2017"	"February"	"2"	17022	28.82	38.54
	"Florida"	"12"	"2017"	"2017"	"March"	"3"	18303	28.89	38.45
	"Florida"	"12"	"2017"	"2017"	"April"	"4"	16832	28.86	38.51
	"Florida"	"12"	"2017"	"2017"	"May"	"5"	17717	28.91	38.48
	"Florida"	"12"	"2017"	"2017"	"June"	"6"	17952	28.94	38.42
	"Florida"	"12"	"2017"	"2017"	"July"	"7"	19019	28.82	38.51
	"Florida"	"12"	"2017"	"2017"	"August"	"8"	20433	28.86	38.56
	"Florida"	"12"	"2017"	"2017"	"September"	"9"	19454	28.94	38.57
	"Florida"	"12"	"2017"	"2017"	"October"	"10"	19611	29.05	38.54
	"Florida"	"12"	"2017"	"2017"	"November"	"11"	19106	28.98	38.54
	"Florida"	"12"	"2017"	"2017"	"December"	"12"	19610	29.05	38.50
"Total"	"Florida"	"12"	"2017"	"2017"			223630	28.91	38.52
"Total"	"Florida"	"12"					1108319	28.57	38.55
	"Georgia"	"13"	"2013"	"2013"	"January"	"1"	10847	27.45	38.41
	"Georgia"	"13"	"2013"	"2013"	"February"	"2"	9666	27.47	38.44
	"Georgia"	"13"	"2013"	"2013"	"March"	"3"	10622	27.58	38.40
	"Georgia"	"13"	"2013"	"2013"	"April"	"4"	9976	27.65	38.43
	"Georgia"	"13"	"2013"	"2013"	"May"	"5"	10483	27.76	38.30
	"Georgia"	"13"	"2013"	"2013"	"June"	"6"	10213	27.75	38.33
	"Georgia"	"13"	"2013"	"2013"	"July"	"7"	11307	27.71	38.42
	"Georgia"	"13"	"2013"	"2013"	"August"	"8"	11655	27.73	38.40
	"Georgia"	"13"	"2013"	"2013"	"September"	"9"	10906	27.64	38.45
	"Georgia"	"13"	"2013"	"2013"	"October"	"10"	11092	27.73	38.43
	"Georgia"	"13"	"2013"	"2013"	"November"	"11"	10536	27.68	38.36
	"Georgia"	"13"	"2013"	"2013"	"December"	"12"	11445	27.74	38.43
"Total"	"Georgia"	"13"	"2013"	"2013"			128748	27.66	38.40
	"Georgia"	"13"	"2014"	"2014"	"January"	"1"	10708	27.70	38.49
	"Georgia"	"13"	"2014"	"2014"	"February"	"2"	9870	27.77	38.44
	"Georgia"	"13"	"2014"	"2014"	"March"	"3"	10572	27.93	38.49
	"Georgia"	"13"	"2014"	"2014"	"April"	"4"	10277	27.93	38.51
	"Georgia"	"13"	"2014"	"2014"	"May"	"5"	10648	28.00	38.45
	"Georgia"	"13"	"2014"	"2014"	"June"	"6"	10540	28.02	38.39
	"Georgia"	"13"	"2014"	"2014"	"July"	"7"	11504	27.81	38.57
	"Georgia"	"13"	"2014"	"2014"	"August"	"8"	11622	27.83	38.59
	"Georgia"	"13"	"2014"	"2014"	"September"	"9"	11374	27.86	38.57
	"Georgia"	"13"	"2014"	"2014"	"October"	"10"	11519	27.99	38.50
	"Georgia"	"13"	"2014"	"2014"	"November"	"11"	10496	27.80	38.52
	"Georgia"	"13"	"2014"	"2014"	"December"	"12"	11816	27.82	38.51
"Total"	"Georgia"	"13"	"2014"	"2014"			130946	27.87	38.50
	"Georgia"	"13"	"2015"	"2015"	"January"	"1"	10968	27.74	38.56
	"Georgia"	"13"	"2015"	"2015"	"February"	"2"	10000	27.95	38.63
	"Georgia"	"13"	"2015"	"2015"	"March"	"3"	10700	27.99	38.55
	"Georgia"	"13"	"2015"	"2015"	"April"	"4"	10411	28.02	38.59
	"Georgia"	"13"	"2015"	"2015"	"May"	"5"	10532	28.10	38.49
